customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,total_value,customer_tenure_days
c2744,male,senior,lahore,2024-09-05,o6744,2024-04-06,mcdonald's,fries,chinese,5,1186.39,wallet,6,2024-09-21,370,active,4,2025-01-16,delayed,5931.950000000001,16
c2465,male,adult,peshawar,2024-02-26,o6465,2024-04-06,subway,fries,fast food,2,598.36,cash,47,2025-08-08,51,active,1,2025-06-29,delayed,1196.72,529
c2814,female,adult,islamabad,2024-05-08,o6814,2024-04-06,burger king,fries,continental,5,253.2,cash,18,2024-11-08,172,active,3,2024-09-19,delayed,1266.0,184
c1591,female,senior,islamabad,2024-02-14,o5591,2024-04-06,subway,pasta,chinese,1,701.79,cash,17,2024-11-23,54,inactive,4,2025-01-22,delayed,701.79,283
c5042,other,senior,lahore,2023-12-01,o9042,2024-04-06,mcdonald's,fries,chinese,1,1359.62,cash,11,2024-11-18,447,inactive,2,2024-10-21,cancelled,1359.62,353
c1526,male,senior,islamabad,2024-02-02,o5526,2024-04-06,kfc,sandwich,dessert,4,456.66,cash,33,2025-04-22,181,active,1,2025-07-20,delayed,1826.64,445
c2114,female,senior,lahore,2025-02-13,o6114,2024-04-06,pizza hut,sandwich,italian,3,857.13,card,13,2025-06-22,115,inactive,4,2025-01-20,delayed,2571.39,129
c4985,male,teenager,karachi,2023-08-26,o8985,2024-04-06,pizza hut,pizza,fast food,1,1100.43,wallet,22,2024-10-29,51,active,2,2025-07-14,cancelled,1100.43,430
c1055,other,senior,multan,2023-12-11,o5055,2024-04-06,pizza hut,pizza,fast food,3,877.31,card,16,2025-02-18,31,active,2,2024-08-24,cancelled,2631.93,435
c3844,other,teenager,karachi,2024-12-06,o7844,2024-04-07,subway,fries,dessert,4,438.45,card,28,2025-03-23,324,active,2,2025-02-15,cancelled,1753.8,107
c6035,male,teenager,karachi,2025-01-27,o10035,2024-04-07,kfc,pizza,chinese,3,946.01,wallet,27,2025-02-19,254,inactive,1,2025-03-23,delayed,2838.0299999999997,23
c3055,female,adult,islamabad,2024-02-27,o7055,2024-04-07,kfc,pizza,fast food,4,1195.05,wallet,9,2024-12-03,382,inactive,4,2024-08-26,delayed,4780.2,280
c5288,male,teenager,lahore,2023-10-29,o9288,2024-04-07,kfc,burger,continental,3,410.83,card,8,2025-01-28,387,active,1,2025-04-10,cancelled,1232.49,457
c3526,male,senior,multan,2024-08-20,o7526,2024-04-08,subway,sandwich,fast food,1,935.47,card,36,2024-12-31,385,active,4,2024-10-07,delayed,935.47,133
c2905,other,teenager,islamabad,2024-05-25,o6905,2024-04-08,pizza hut,burger,fast food,1,514.31,wallet,6,2024-12-21,271,inactive,4,2024-12-14,delivered,514.31,210
c2427,other,adult,islamabad,2024-09-12,o6427,2024-04-08,burger king,burger,fast food,2,687.88,cash,3,2025-03-23,122,active,2,2025-07-23,delayed,1375.76,192
c4317,male,teenager,islamabad,2023-10-20,o8317,2024-04-08,mcdonald's,pasta,fast food,3,653.02,wallet,48,2025-08-01,35,inactive,3,2024-10-22,cancelled,1959.06,651
c3854,female,teenager,islamabad,2024-08-22,o7854,2024-04-08,pizza hut,sandwich,italian,2,129.62,card,27,2025-08-20,163,inactive,5,2024-12-30,delivered,259.24,363
c4311,other,teenager,peshawar,2025-02-16,o8311,2024-04-08,subway,burger,dessert,5,856.2,cash,30,2025-06-26,259,active,4,2025-06-20,cancelled,4281.0,130
c2788,female,senior,lahore,2024-10-18,o6788,2024-04-08,burger king,sandwich,dessert,3,1057.71,cash,44,2025-03-27,309,inactive,5,2024-08-25,delayed,3173.13,160
c3773,other,adult,multan,2023-08-30,o7773,2024-04-09,mcdonald's,pizza,italian,5,273.55,card,37,2025-05-10,101,inactive,3,2024-10-17,delayed,1367.75,619
c4914,other,teenager,islamabad,2024-09-05,o8914,2024-04-09,kfc,sandwich,chinese,1,1305.02,card,49,2024-09-22,226,active,1,2024-12-17,cancelled,1305.02,17
c1711,other,senior,peshawar,2024-08-09,o5711,2024-04-09,mcdonald's,pasta,continental,4,537.04,wallet,2,2025-01-26,357,inactive,4,2024-08-24,delivered,2148.16,170
c5023,male,senior,peshawar,2025-04-05,o9023,2024-04-09,pizza hut,fries,continental,5,393.5,wallet,27,2025-08-13,110,active,3,2025-04-29,delayed,1967.5,130
c4846,male,adult,islamabad,2023-11-10,o8846,2024-04-09,pizza hut,burger,chinese,5,1435.0,cash,27,2025-06-08,109,inactive,2,2025-04-03,cancelled,7175.0,576
c2859,male,teenager,lahore,2024-09-04,o6859,2024-04-09,pizza hut,fries,fast food,3,727.42,wallet,45,2025-02-23,430,inactive,1,2024-12-22,delayed,2182.2599999999998,172
c4169,male,teenager,karachi,2024-02-27,o8169,2024-04-09,burger king,burger,continental,5,580.21,cash,30,2025-07-22,414,active,1,2025-06-25,delivered,2901.05,511
c1070,female,teenager,peshawar,2024-08-10,o5070,2024-04-09,subway,pasta,italian,1,1420.93,cash,8,2025-05-26,486,active,3,2025-01-19,delivered,1420.93,289
c5265,female,senior,peshawar,2023-10-18,o9265,2024-04-09,subway,burger,dessert,2,828.91,card,47,2024-10-23,436,active,5,2025-01-02,delayed,1657.82,371
c5559,male,teenager,lahore,2025-01-01,o9559,2024-04-10,mcdonald's,burger,fast food,3,510.7,cash,24,2025-03-23,241,inactive,3,2024-11-11,cancelled,1532.1,81
c6259,other,teenager,karachi,2024-06-04,o10259,2024-04-10,subway,pasta,continental,4,1260.3,card,41,2025-03-13,300,active,4,2024-11-02,delivered,5041.2,282
c5574,male,senior,multan,2025-05-26,o9574,2024-04-10,subway,fries,fast food,2,291.54,wallet,31,2025-07-05,38,active,2,2024-11-07,delivered,583.08,40
c1793,other,teenager,lahore,2024-05-07,o5793,2024-04-11,kfc,fries,chinese,4,303.81,cash,24,2025-08-09,372,inactive,3,2024-09-22,delivered,1215.24,459
c4752,female,adult,lahore,2023-09-19,o8752,2024-04-11,mcdonald's,burger,fast food,5,185.13,card,26,2025-01-05,330,inactive,3,2024-11-20,delayed,925.65,474
c5539,male,senior,peshawar,2024-05-17,o9539,2024-04-11,burger king,pasta,chinese,3,345.18,wallet,38,2025-01-23,447,active,2,2024-11-27,delivered,1035.54,251
c5437,other,senior,peshawar,2024-07-19,o9437,2024-04-11,mcdonald's,pasta,continental,5,1439.98,card,45,2025-01-11,385,inactive,3,2024-11-20,delayed,7199.9,176
c6853,other,adult,karachi,2024-01-06,o10853,2024-04-12,pizza hut,burger,italian,1,1353.19,card,6,2025-01-11,361,inactive,2,2025-06-11,delayed,1353.19,371
c2853,male,teenager,islamabad,2024-03-01,o6853,2024-04-12,pizza hut,pasta,continental,3,577.52,cash,1,2025-07-04,384,active,5,2025-08-04,cancelled,1732.56,490
c2730,male,teenager,lahore,2024-01-10,o6730,2024-04-12,kfc,burger,continental,3,579.22,wallet,1,2024-09-10,260,inactive,4,2025-05-30,delayed,1737.66,244
c4738,other,senior,lahore,2023-10-06,o8738,2024-04-12,subway,pasta,continental,5,1445.31,cash,49,2025-03-09,19,inactive,1,2024-11-13,delivered,7226.549999999999,520
c5154,female,senior,lahore,2024-04-04,o9154,2024-04-12,burger king,fries,italian,3,1482.13,card,31,2025-06-03,251,active,4,2025-04-13,delivered,4446.39,425
c2668,male,senior,lahore,2024-12-31,o6668,2024-04-12,mcdonald's,pizza,dessert,5,997.23,card,45,2025-08-13,315,active,2,2025-05-06,cancelled,4986.15,225
c1734,male,teenager,peshawar,2024-10-05,o5734,2024-04-13,mcdonald's,sandwich,chinese,5,790.07,wallet,8,2025-07-18,361,active,2,2024-12-17,delayed,3950.3500000000004,286
c3297,other,teenager,multan,2024-09-14,o7297,2024-04-13,kfc,pizza,italian,2,564.24,cash,48,2025-04-12,483,inactive,3,2025-08-16,delivered,1128.48,210
c5945,other,teenager,islamabad,2024-06-18,o9945,2024-04-13,pizza hut,sandwich,chinese,1,864.56,wallet,32,2024-12-31,148,active,5,2024-09-27,delayed,864.56,196
c1556,other,senior,lahore,2024-02-16,o5556,2024-04-13,pizza hut,fries,chinese,3,604.15,card,49,2025-02-15,122,inactive,2,2025-08-16,delivered,1812.4499999999998,365
c3660,other,senior,peshawar,2024-10-30,o7660,2024-04-13,mcdonald's,sandwich,dessert,5,1103.32,cash,40,2024-12-13,86,active,1,2025-08-01,delivered,5516.599999999999,44
c2733,other,senior,multan,2024-10-24,o6733,2024-04-13,pizza hut,sandwich,italian,5,416.81,wallet,36,2025-03-29,108,active,3,2025-02-15,delivered,2084.05,156
c4212,male,senior,karachi,2024-03-22,o8212,2024-04-13,mcdonald's,pasta,chinese,2,1276.74,card,42,2025-03-12,104,inactive,3,2025-06-09,delivered,2553.48,355
c3141,other,teenager,lahore,2024-04-26,o7141,2024-04-13,subway,fries,italian,4,451.39,cash,34,2025-01-24,428,inactive,3,2025-04-29,delayed,1805.56,273
c6614,female,teenager,karachi,2024-02-12,o10614,2024-04-13,pizza hut,sandwich,dessert,5,1308.6,card,47,2025-06-18,264,inactive,2,2024-10-23,cancelled,6543.0,492
c1983,female,senior,islamabad,2024-02-01,o5983,2024-04-14,kfc,burger,continental,4,1297.71,wallet,1,2025-03-18,419,active,4,2025-01-29,delayed,5190.84,411
c1453,male,teenager,multan,2023-10-23,o5453,2024-04-14,pizza hut,sandwich,continental,5,204.29,wallet,28,2025-01-06,467,inactive,1,2024-10-10,delayed,1021.4499999999999,441
c4208,female,adult,multan,2023-10-01,o8208,2024-04-14,subway,pasta,chinese,2,1249.22,wallet,46,2024-12-19,141,active,4,2025-04-22,delayed,2498.44,445
c6568,male,teenager,lahore,2023-11-18,o10568,2024-04-14,kfc,burger,chinese,5,628.19,cash,40,2024-11-21,354,inactive,5,2024-11-09,delivered,3140.9500000000003,369
c1008,male,teenager,multan,2024-03-14,o5008,2024-04-14,kfc,pizza,fast food,2,541.91,card,7,2024-11-20,426,active,2,2025-03-15,cancelled,1083.82,251
c5235,male,senior,islamabad,2024-02-16,o9235,2024-04-14,mcdonald's,pasta,chinese,3,1007.05,card,15,2025-08-15,182,inactive,4,2025-02-17,delayed,3021.1499999999996,546
c1819,other,teenager,lahore,2024-08-13,o5819,2024-04-14,mcdonald's,sandwich,chinese,5,354.3,card,50,2024-12-17,334,active,2,2025-08-02,delivered,1771.5,126
c1987,male,adult,lahore,2024-07-06,o5987,2024-04-14,pizza hut,sandwich,chinese,1,485.88,cash,39,2024-12-21,407,active,5,2024-10-09,delivered,485.88,168
c1576,other,teenager,peshawar,2024-06-27,o5576,2024-04-14,kfc,sandwich,dessert,3,628.87,card,23,2025-02-22,188,active,5,2025-03-03,delivered,1886.6100000000001,240
c4713,female,teenager,lahore,2024-11-02,o8713,2024-04-14,kfc,pasta,chinese,3,546.86,cash,7,2025-03-25,418,inactive,4,2024-09-13,delivered,1640.58,143
c3719,male,senior,islamabad,2023-11-24,o7719,2024-04-14,burger king,pasta,italian,2,1247.54,cash,42,2025-04-21,176,active,3,2024-11-19,delayed,2495.08,514
c2008,male,senior,lahore,2024-07-07,o6008,2024-04-14,pizza hut,fries,continental,5,1410.5,wallet,43,2025-04-13,477,active,2,2024-10-09,delayed,7052.5,280
c2932,male,adult,karachi,2024-06-03,o6932,2024-04-15,burger king,sandwich,fast food,3,1165.12,wallet,16,2025-04-28,217,active,1,2025-04-28,delivered,3495.3599999999997,329
c5647,female,teenager,multan,2024-05-13,o9647,2024-04-15,subway,pasta,fast food,5,1471.71,wallet,12,2025-05-03,149,active,2,2025-07-20,cancelled,7358.55,355
c6892,other,senior,multan,2024-03-30,o10892,2024-04-15,burger king,sandwich,dessert,4,987.68,cash,37,2025-04-02,35,active,4,2025-03-21,delayed,3950.72,368
c2685,female,adult,lahore,2024-07-04,o6685,2024-04-15,burger king,sandwich,continental,4,739.21,wallet,17,2025-03-02,132,inactive,3,2025-07-04,cancelled,2956.84,241
c1381,other,senior,lahore,2025-03-24,o5381,2024-04-15,subway,pasta,dessert,5,452.5,cash,29,2025-05-12,315,inactive,4,2025-03-29,delivered,2262.5,49
c6622,male,senior,karachi,2024-12-10,o10622,2024-04-15,burger king,burger,continental,2,708.98,card,21,2025-01-30,279,active,3,2025-02-15,delivered,1417.96,51
c2070,female,adult,lahore,2024-07-01,o6070,2024-04-16,burger king,burger,italian,1,246.12,card,24,2025-06-28,488,active,5,2025-05-10,delayed,246.12,362
c3385,other,teenager,lahore,2024-04-24,o7385,2024-04-16,kfc,fries,chinese,1,1016.12,wallet,13,2025-06-11,364,inactive,4,2025-03-15,delayed,1016.12,413
c4181,female,adult,multan,2024-09-23,o8181,2024-04-16,subway,fries,italian,5,433.26,card,16,2024-12-30,45,active,5,2025-04-11,delivered,2166.3,98
c4504,other,adult,karachi,2023-09-24,o8504,2024-04-17,mcdonald's,pizza,dessert,3,271.27,card,2,2025-05-04,211,inactive,2,2024-10-15,delayed,813.81,588
c1262,other,adult,peshawar,2024-05-15,o5262,2024-04-17,subway,pasta,fast food,4,342.4,wallet,36,2024-09-14,6,inactive,1,2024-12-22,delayed,1369.6,122
c1607,male,adult,karachi,2024-03-01,o5607,2024-04-17,pizza hut,sandwich,dessert,3,652.76,cash,11,2024-12-06,133,active,1,2025-07-04,cancelled,1958.28,280
c1861,male,senior,lahore,2025-03-27,o5861,2024-04-17,subway,pizza,italian,3,101.72,cash,32,2025-07-04,7,inactive,5,2025-02-28,delayed,305.15999999999997,99
c5456,other,senior,karachi,2025-04-25,o9456,2024-04-17,mcdonald's,fries,fast food,5,1225.63,cash,37,2025-07-28,351,inactive,5,2024-08-27,cancelled,6128.150000000001,94
c2880,male,teenager,islamabad,2024-09-21,o6880,2024-04-17,burger king,pasta,continental,2,1317.43,cash,2,2025-05-22,335,active,4,2024-10-21,delivered,2634.86,243
c5635,male,senior,islamabad,2024-09-16,o9635,2024-04-17,pizza hut,fries,chinese,3,582.57,wallet,41,2025-06-25,277,inactive,5,2024-12-25,delivered,1747.71,282
c2489,other,adult,peshawar,2024-05-25,o6489,2024-04-18,mcdonald's,pasta,italian,5,383.33,cash,19,2025-01-18,301,active,1,2025-06-08,cancelled,1916.6499999999999,238
c5868,female,senior,islamabad,2024-08-30,o9868,2024-04-18,subway,burger,dessert,4,744.41,wallet,3,2024-10-12,386,inactive,1,2025-07-26,delivered,2977.64,43
c3403,female,senior,lahore,2024-12-19,o7403,2024-04-18,subway,burger,continental,5,744.94,cash,16,2025-06-13,412,active,4,2024-10-01,delayed,3724.7000000000003,176
c1472,male,senior,multan,2024-05-11,o5472,2024-04-19,pizza hut,burger,fast food,2,138.02,cash,46,2024-12-12,255,active,1,2025-06-28,delivered,276.04,215
c1597,female,senior,karachi,2023-11-05,o5597,2024-04-19,kfc,pasta,chinese,3,1297.02,cash,27,2025-02-26,30,inactive,3,2024-08-29,delayed,3891.06,479
c1509,male,teenager,multan,2023-09-27,o5509,2024-04-19,burger king,burger,chinese,1,436.88,wallet,9,2024-09-17,297,active,2,2025-08-14,delayed,436.88,356
c2102,male,senior,karachi,2024-08-17,o6102,2024-04-19,mcdonald's,fries,continental,5,743.39,wallet,49,2025-06-08,387,active,3,2024-11-16,delayed,3716.95,295
c6121,male,adult,peshawar,2025-01-01,o10121,2024-04-19,kfc,sandwich,dessert,1,1170.11,card,44,2025-03-01,408,active,1,2025-07-09,cancelled,1170.11,59
c2211,male,adult,peshawar,2024-05-24,o6211,2024-04-19,kfc,fries,dessert,3,1357.31,cash,8,2025-07-27,108,active,3,2025-06-13,delayed,4071.93,429
c5279,male,adult,peshawar,2023-11-18,o9279,2024-04-19,kfc,sandwich,continental,4,1089.32,wallet,8,2025-03-18,28,active,5,2024-09-28,delivered,4357.28,486
c6786,male,senior,islamabad,2025-02-13,o10786,2024-04-19,subway,pizza,fast food,2,651.04,wallet,27,2025-06-07,483,active,1,2025-04-23,cancelled,1302.08,114
c6588,male,adult,karachi,2023-12-06,o10588,2024-04-19,pizza hut,sandwich,continental,4,1107.49,card,25,2025-06-27,141,inactive,1,2025-04-23,cancelled,4429.96,569
c4530,other,adult,islamabad,2024-07-02,o8530,2024-04-19,burger king,pasta,fast food,4,1266.16,cash,22,2025-01-03,108,active,2,2024-09-05,delayed,5064.64,185
c6723,female,senior,peshawar,2024-04-20,o10723,2024-04-19,burger king,pasta,italian,1,613.36,card,16,2024-12-26,105,active,3,2024-11-04,cancelled,613.36,250
c1127,male,senior,islamabad,2024-05-13,o5127,2024-04-19,subway,fries,chinese,5,181.19,card,43,2025-03-31,192,active,4,2025-01-12,cancelled,905.95,322
c2326,female,adult,multan,2023-11-08,o6326,2024-04-20,kfc,burger,dessert,4,1265.45,card,35,2025-06-10,216,active,3,2025-06-17,delivered,5061.8,580
c5553,male,adult,lahore,2023-11-23,o9553,2024-04-20,mcdonald's,burger,chinese,4,1108.18,wallet,48,2025-08-05,397,active,2,2025-07-16,delivered,4432.72,621
c5680,other,teenager,karachi,2024-05-30,o9680,2024-04-20,mcdonald's,sandwich,fast food,3,1194.59,cash,18,2024-12-12,198,inactive,1,2024-10-14,cancelled,3583.7699999999995,196
c1455,female,teenager,peshawar,2023-11-02,o5455,2024-04-20,subway,burger,dessert,5,100.49,card,30,2025-03-23,87,active,4,2024-11-25,delayed,502.45,507
c5908,other,senior,peshawar,2023-12-08,o9908,2024-04-20,kfc,fries,continental,2,288.23,card,6,2025-02-18,98,active,3,2025-05-21,delayed,576.46,438
c1902,male,adult,lahore,2024-05-23,o5902,2024-04-21,mcdonald's,burger,fast food,5,703.06,card,37,2025-08-15,373,active,2,2024-10-22,delayed,3515.2999999999997,449
c4460,female,senior,lahore,2024-12-15,o8460,2024-04-21,mcdonald's,pasta,dessert,3,1183.59,card,5,2025-07-18,431,inactive,1,2025-07-01,delayed,3550.7699999999995,215
c4668,female,teenager,islamabad,2025-06-25,o8668,2024-04-21,kfc,sandwich,chinese,4,204.09,cash,28,2025-06-28,354,active,3,2025-04-03,delayed,816.36,3
c6942,other,teenager,peshawar,2023-11-12,o10942,2024-04-21,kfc,pizza,continental,2,966.75,cash,43,2024-08-28,66,inactive,2,2025-05-18,delayed,1933.5,290
c4770,other,adult,islamabad,2024-11-29,o8770,2024-04-21,kfc,pizza,italian,2,716.04,card,3,2025-04-20,111,active,4,2025-03-29,delayed,1432.08,142
c4418,male,teenager,karachi,2024-10-18,o8418,2024-04-21,pizza hut,fries,chinese,5,588.62,wallet,32,2025-06-09,235,active,3,2025-08-09,delayed,2943.1,234
c2227,other,adult,lahore,2024-08-03,o6227,2024-04-21,kfc,pasta,fast food,5,612.97,wallet,3,2025-03-02,239,inactive,3,2024-12-18,cancelled,3064.8500000000004,211
c5803,male,senior,islamabad,2023-09-05,o9803,2024-04-21,mcdonald's,fries,continental,5,1180.16,wallet,37,2025-05-23,494,active,1,2024-12-07,delivered,5900.8,626
c6119,female,teenager,lahore,2023-10-03,o10119,2024-04-21,burger king,burger,chinese,5,780.02,cash,39,2025-01-23,203,active,3,2025-04-06,delivered,3900.1,478
c6714,other,adult,islamabad,2025-05-31,o10714,2024-04-21,mcdonald's,pizza,fast food,3,1152.02,cash,40,2025-07-15,72,active,5,2025-08-07,delayed,3456.06,45
c4487,male,adult,peshawar,2024-05-09,o8487,2024-04-22,pizza hut,pizza,continental,3,1425.04,wallet,34,2025-06-15,364,active,1,2025-07-11,delayed,4275.12,402
c2026,male,adult,islamabad,2024-12-10,o6026,2024-04-22,mcdonald's,pasta,continental,4,1182.8,card,40,2025-05-26,491,active,3,2024-09-13,delayed,4731.2,167
c5659,male,adult,multan,2024-04-07,o9659,2024-04-22,kfc,burger,dessert,4,159.56,card,35,2025-08-03,380,active,1,2025-04-19,cancelled,638.24,483
c3097,male,teenager,karachi,2025-01-06,o7097,2024-04-22,kfc,pizza,chinese,5,261.03,wallet,25,2025-04-04,171,active,4,2024-11-07,cancelled,1305.1499999999999,88
c2590,male,teenager,multan,2023-11-14,o6590,2024-04-22,pizza hut,pizza,continental,4,721.66,card,20,2024-12-14,158,inactive,4,2024-12-01,cancelled,2886.64,396
c3497,other,senior,lahore,2024-06-18,o7497,2024-04-22,mcdonald's,sandwich,chinese,4,222.31,wallet,4,2025-05-11,450,inactive,4,2025-06-08,delivered,889.24,327
c4774,other,adult,islamabad,2023-11-29,o8774,2024-04-23,burger king,fries,italian,3,509.02,cash,46,2024-11-25,193,active,4,2025-04-04,cancelled,1527.06,362
c1965,female,teenager,lahore,2024-12-15,o5965,2024-04-23,pizza hut,fries,italian,2,321.96,wallet,25,2025-07-09,222,inactive,1,2025-06-07,cancelled,643.92,206
c4045,other,teenager,multan,2025-02-04,o8045,2024-04-23,pizza hut,fries,fast food,4,889.71,cash,13,2025-02-06,126,active,4,2024-12-11,delayed,3558.84,2
c6269,female,adult,islamabad,2024-10-30,o10269,2024-04-23,pizza hut,pasta,fast food,4,163.58,card,6,2025-07-20,272,active,3,2025-03-05,cancelled,654.32,263
c1210,other,adult,multan,2024-07-09,o5210,2024-04-23,mcdonald's,sandwich,dessert,3,1259.72,card,39,2025-04-12,59,inactive,1,2025-07-04,delayed,3779.16,277
c2443,male,adult,islamabad,2023-08-31,o6443,2024-04-23,pizza hut,sandwich,continental,3,1399.51,card,6,2025-02-24,4,inactive,4,2024-08-31,cancelled,4198.53,543
c4874,female,teenager,lahore,2024-04-10,o8874,2024-04-23,pizza hut,burger,continental,1,501.59,card,4,2025-02-10,139,inactive,2,2024-09-14,delayed,501.59,306
c2206,other,senior,peshawar,2024-03-21,o6206,2024-04-23,burger king,pizza,continental,5,783.53,card,11,2025-03-02,276,active,2,2025-05-12,delivered,3917.6499999999996,346
c4712,male,adult,peshawar,2023-11-06,o8712,2024-04-23,burger king,pasta,chinese,4,1251.7,card,22,2025-07-19,218,inactive,2,2025-06-17,delayed,5006.8,621
c3540,male,senior,islamabad,2023-11-24,o7540,2024-04-24,kfc,pasta,fast food,1,153.81,card,17,2025-02-18,106,active,3,2024-12-27,delayed,153.81,452
c4265,other,adult,multan,2024-03-17,o8265,2024-04-24,burger king,fries,fast food,3,606.24,cash,10,2024-11-14,125,inactive,2,2025-04-24,delayed,1818.72,242
c6582,female,teenager,islamabad,2023-10-12,o10582,2024-04-24,burger king,burger,dessert,4,1220.38,cash,42,2025-06-25,409,active,4,2024-09-11,cancelled,4881.52,622
c3466,male,senior,karachi,2023-11-11,o7466,2024-04-24,mcdonald's,pasta,italian,4,476.38,wallet,27,2024-11-28,222,inactive,1,2025-05-08,cancelled,1905.52,383
c2671,female,senior,multan,2024-11-07,o6671,2024-04-24,mcdonald's,sandwich,chinese,3,644.27,cash,17,2024-12-12,265,inactive,2,2025-06-13,delivered,1932.81,35
c4172,female,teenager,karachi,2024-08-11,o8172,2024-04-24,mcdonald's,sandwich,continental,1,125.81,card,47,2025-04-08,311,active,4,2024-12-09,cancelled,125.81,240
